business_partner_name,current_km_reading,invoice_date,invoice_line_text,job_card_date,part_description,quantity,unit_price,total_amount,purchase_date
Gwen Weissnat,19130,2024-12-21T08:33:46.454Z,Leland Fadel,2025-02-19T23:43:23.879Z,Gretchen O'Kon,2,713.0230489303358,11943.291333329398,2024-06-19T11:48:10.935Z
Curtis Braun,3910,2024-07-25T19:05:17.564Z,Mr. Lowell Bosco,2025-02-19T06:51:00.920Z,Joel Lynch,4,1454.7132341074757,11314.627446280792,2024-03-29T00:16:05.785Z
Jackie Pacocha,39208,2024-06-07T18:21:37.214Z,Ms. Tamara Sanford IV,2024-11-16T01:26:06.419Z,Mercedes Armstrong,1,104.40142751904204,15020.337241829839,2024-07-20T07:38:05.803Z
Tracy Okuneva-Kassulke,5941,2025-03-13T18:04:42.747Z,Lila Purdy PhD,2024-08-18T08:58:08.953Z,Josephine Senger,10,169.96056667994708,12972.679160058033,2024-05-15T10:23:36.516Z
Yvonne Lowe Jr.,52033,2024-05-08T20:47:38.656Z,Brittany White,2024-09-25T11:27:27.842Z,Dolores Ullrich,1,1817.5676203216426,11378.738395136315,2024-06-12T15:21:31.751Z
Rachael Sauer,66791,2024-10-09T15:21:20.024Z,Brenda Huels,2024-06-14T03:04:35.579Z,Deanna Grimes-Runolfsson,4,691.3993542548269,2719.651599531062,2024-08-09T01:01:23.739Z
Leslie McLaughlin,70587,2024-11-29T09:59:41.934Z,Pete Abbott,2024-09-11T11:05:38.390Z,Christy Windler,7,1572.398029488977,2281.0491355485283,2025-03-05T13:33:11.096Z
Harold Koepp,32028,2024-11-27T23:37:39.894Z,Freddie Littel,2024-09-04T20:27:03.261Z,Dr. Myrtle Romaguera DVM,2,1505.5219451896846,16596.710743720178,2024-10-20T02:07:05.917Z
Dr. Edmond Raynor,77852,2024-12-31T08:43:35.033Z,Lynda O'Keefe,2025-01-28T17:42:03.901Z,Robin Ward II,9,1212.8544633858837,13434.324393223505,2024-04-05T16:38:42.841Z
Hattie Daniel III,25161,2024-05-06T17:21:01.791Z,Mrs. Lynn Spinka,2024-12-05T04:35:06.105Z,Dr. Barry Sauer II,5,1457.1514686569571,4434.237826184835,2024-08-01T06:19:38.143Z
Ian Pacocha,47688,2025-01-23T12:39:29.404Z,Opal Streich,2024-10-18T15:15:30.358Z,Rufus Kautzer I,8,1100.494014879223,18180.50823827507,2025-03-04T03:30:07.005Z
Wanda Pouros DDS,81846,2024-08-14T11:00:28.754Z,Brent O'Conner,2024-11-17T10:31:09.613Z,Nichole Schiller,2,901.3472425169311,10384.952782699838,2024-09-27T00:08:26.484Z
Rene Ziemann,4622,2025-02-06T10:47:42.767Z,Craig Johns,2025-01-17T06:39:50.220Z,Mitchell Rohan,5,1659.7684892592952,11372.978686413262,2024-11-06T15:00:19.682Z
Dr. Jeffrey Abshire,18264,2024-09-05T09:30:11.523Z,Jan Cole,2024-11-01T22:45:18.624Z,Pat Pollich,1,1878.6920416168869,1582.124385458883,2024-07-06T07:20:32.444Z
Hugo Murray,45737,2024-09-23T11:58:39.904Z,Derrick Bailey,2024-11-04T12:51:36.330Z,Manuel Crooks Jr.,5,882.3011446627788,1278.8059732294641,2024-04-20T00:36:33.468Z
Latoya Hoeger-Sporer,61220,2024-03-26T13:51:10.465Z,Cecilia Robel,2024-04-20T18:25:39.662Z,Marian Collins,1,1010.4057215736248,17487.17896930175,2024-11-03T12:55:06.709Z
Lindsey Adams,96095,2024-03-24T22:18:32.225Z,Wayne Jacobi,2024-06-06T10:51:20.112Z,Mr. Ernest Rutherford MD,3,329.20736878877506,8739.411941566505,2025-02-23T09:36:22.202Z
Pat Hilll,93317,2024-08-06T18:11:23.958Z,Josephine Hahn,2024-04-23T03:57:15.736Z,Marlon Dietrich,9,880.7941527571529,14701.114940096159,2024-04-15T14:57:37.621Z
Sonya Wolf Sr.,55281,2025-01-12T14:47:15.344Z,Miranda Hodkiewicz,2024-08-23T14:32:18.522Z,Elisa Farrell Jr.,8,1944.1317980992608,3794.1620388417505,2025-02-21T13:46:01.527Z
Colin Spencer,79202,2024-07-05T23:41:18.047Z,Jon Sauer,2024-05-16T19:14:04.259Z,Tanya Franecki,3,833.6646366165951,6168.897705245763,2024-05-02T14:13:48.799Z
Courtney Treutel,19933,2024-06-08T13:35:56.580Z,Julie Hand,2024-11-24T14:29:22.650Z,Jean Brown,2,1148.9286829950288,8002.559017075691,2024-08-31T14:36:38.739Z
Katrina Wolff,65475,2025-02-21T03:48:46.367Z,Latoya Connelly,2025-03-23T01:45:30.889Z,Carolyn McGlynn PhD,10,819.0152243012562,16684.140637819655,2024-09-09T21:24:06.891Z
Mildred Mayert,59113,2025-03-23T02:40:53.951Z,Jerome O'Connell,2025-01-04T19:26:00.445Z,Kate Rohan,9,57.32086333446205,13806.190612353384,2024-05-25T04:38:56.375Z
Benjamin Schmitt,30647,2024-06-15T02:27:05.344Z,Ms. Mary Gerhold,2024-08-31T16:31:38.583Z,Henry Douglas,8,1786.0440425924025,5788.683381048031,2024-07-24T20:46:18.161Z
Earnest Konopelski,10100,2024-12-06T02:14:26.517Z,Frances Franey,2024-08-28T12:14:10.211Z,Kelvin Kunze,2,99.85158704221249,2226.483742147684,2025-02-13T22:51:28.534Z
Gregg Graham,99200,2024-08-19T20:21:44.618Z,Molly Huels,2025-03-11T01:12:51.992Z,Brendan Abshire Sr.,6,1667.159012844786,18197.304737986997,2024-08-26T23:14:00.314Z
Tami Batz,57257,2024-09-26T11:31:36.541Z,Rosa Zulauf,2024-05-05T15:30:03.257Z,Bruce Hagenes,2,1609.1368318069726,14166.686508327257,2024-06-21T00:55:39.864Z
Miss Edna Jacobs,24538,2024-08-22T17:22:45.202Z,Peggy Zieme I,2024-06-25T08:44:23.733Z,Roland Torphy,8,1433.1988909980282,6280.184632004239,2024-11-06T20:49:15.378Z
Christy Hirthe,2464,2024-09-16T19:12:10.390Z,Essie Keeling,2024-07-03T01:43:41.382Z,Pedro Medhurst,1,785.4330637957901,7989.811747905333,2024-12-28T08:48:01.277Z
Micheal Emmerich,9272,2024-08-24T23:35:20.672Z,Roberto Towne,2024-08-14T16:59:32.882Z,Roy Dooley,1,1087.8211344359443,8973.367419454735,2024-12-23T16:20:33.849Z
Bert Hammes,93890,2024-05-01T15:21:27.892Z,Dustin Blick,2024-04-10T02:41:15.134Z,Lena Homenick,10,1708.964959392324,2035.0695547880605,2024-05-19T23:12:18.099Z
Rogelio Kuhlman DDS,29342,2024-11-24T04:27:54.833Z,Carole Cummerata IV,2024-07-17T18:38:06.509Z,Christine Barton,7,470.6219284562394,12888.611704972573,2025-03-06T22:50:25.431Z
Arnold Goodwin,98594,2024-11-06T08:11:55.270Z,Emilio Hagenes,2025-03-20T10:57:52.233Z,Alberta Gislason,6,1082.3490395443514,16115.587320248596,2024-07-09T08:23:06.109Z
Tomas McCullough,98096,2024-09-04T09:59:38.744Z,Chelsea Pagac,2024-06-22T00:18:03.469Z,Claudia Franecki,1,1191.590845421888,2443.386280746199,2024-05-18T17:09:49.453Z
Jacquelyn McClure,11890,2024-09-18T13:05:35.613Z,Victor Hoppe,2024-08-16T17:20:03.580Z,Ms. Angie Boehm,6,1885.1884700008668,3812.5556376297027,2025-02-22T14:33:48.029Z
Dr. Priscilla Douglas,45449,2024-11-27T13:58:17.650Z,Marta Mertz,2024-05-14T05:17:18.048Z,Dana Cassin,1,1901.861546433065,3230.118681874592,2024-06-13T05:58:56.968Z
Ms. Nina Spencer-Nitzsche,34043,2024-08-30T12:31:34.981Z,Irving Kertzmann,2025-01-04T17:34:07.257Z,Paula Kunze,5,367.79559606220573,1491.477825480979,2024-12-04T04:47:54.777Z
Elmer Pollich,12452,2024-04-25T12:33:34.736Z,Louise Jacobs,2025-02-11T08:35:06.809Z,Horace Gibson,1,749.6130617102608,6970.871251367498,2024-12-20T07:46:28.912Z
Josephine O'Keefe-Runte I,12276,2024-08-02T02:27:19.068Z,Miss Melinda Glover,2024-07-22T22:54:53.564Z,Roberto Dach,5,1110.0422137766145,5743.076962186024,2024-12-18T22:55:36.885Z
Brandi Turner,89584,2024-10-08T06:56:53.715Z,Kyle Kerluke,2024-06-02T16:06:39.018Z,Stacy Medhurst,8,1879.6851825900376,13945.696009416133,2025-01-10T22:36:06.304Z
Bernice Grady Sr.,24026,2024-07-15T18:11:09.285Z,Mitchell Powlowski,2024-12-30T17:23:52.506Z,Roxanne Howell,7,1360.9982514288276,12444.070203858428,2024-05-13T05:14:28.723Z
Guadalupe Swaniawski,88788,2024-11-03T18:32:55.284Z,Miss Leona Dickinson,2025-01-28T14:36:59.219Z,Abel Hoeger,2,286.22923222137615,354.801681637764,2024-12-14T07:01:10.506Z
Caleb Runolfsdottir,99467,2024-07-13T12:58:08.542Z,Miriam Leannon,2024-06-28T01:02:24.010Z,Ricardo Dibbert,5,1362.4291891232133,12796.928415261209,2024-11-08T16:07:25.471Z
Mr. Drew Lockman,39152,2024-10-31T00:36:01.071Z,Margie Veum,2024-07-04T01:39:03.747Z,Doug Reinger III,9,444.68530126614496,9449.063904595096,2024-07-14T16:12:10.840Z
Claire Heidenreich,45103,2024-07-13T03:38:59.842Z,Jody Toy,2025-02-25T23:46:49.593Z,Mark Weissnat,3,1812.887309549842,8367.566513328347,2024-11-07T14:13:41.066Z
Sonja Gleason,40670,2025-02-20T16:53:36.847Z,Aubrey Yost,2024-09-20T14:03:11.831Z,Roxanne West,10,600.8504983154126,703.1761951046064,2024-11-10T10:33:22.013Z
Irene Zemlak,50805,2024-03-29T04:31:41.465Z,Judith Wyman,2024-09-04T16:56:45.361Z,Toby Klocko,3,1425.3833631519228,19282.440526015125,2024-04-30T21:49:26.036Z
Mr. Jimmie Jacobson,86499,2024-12-09T04:46:21.239Z,Miss Kimberly Mohr,2025-03-13T15:57:59.144Z,Mrs. Jamie Ruecker,3,1448.5882038716227,19285.835080360994,2024-11-19T21:45:34.282Z
Sophia Adams,13091,2025-02-15T10:26:38.600Z,Travis Cartwright,2024-11-29T17:41:45.897Z,Jermaine Rath,2,1203.5010689287446,8411.111373140011,2024-06-17T09:45:10.546Z
Hazel Daugherty,57879,2024-05-22T07:34:39.482Z,Claire Smitham,2025-02-01T00:35:54.436Z,Kathryn Koelpin,1,459.8278884543106,3319.5511253084987,2024-07-25T14:37:37.528Z
Dr. Beverly Shields,74607,2024-10-06T19:54:41.109Z,Joel Watsica IV,2024-05-20T06:29:59.005Z,Mr. Craig Hilpert,5,1351.591047004331,8889.265043474734,2024-10-28T15:12:13.752Z
Preston Bailey,48448,2024-09-15T20:40:55.221Z,Pearl Leffler,2024-11-24T05:09:01.284Z,Harry Bosco MD,7,300.6608562543988,7587.248729367275,2024-10-20T01:34:22.545Z
Harvey Hammes,91605,2024-09-11T23:47:48.966Z,Katie Huels,2024-07-09T04:51:26.984Z,Natasha Brakus,6,1818.9590296940878,10653.237827052362,2024-06-11T11:48:57.227Z
Miss Dixie Reinger,72088,2025-03-22T12:16:44.255Z,Becky Bins,2025-01-27T03:51:13.158Z,Mr. Marc Dibbert,5,359.51808949466795,11939.324086531997,2025-01-10T18:23:09.612Z
Merle Sipes,1837,2024-08-27T06:22:23.613Z,Stacy Haley,2024-10-28T00:27:41.404Z,Leticia O'Keefe,5,1927.8593246359378,4250.64681568183,2025-01-21T23:21:20.722Z
Clinton Dibbert,59365,2024-05-09T23:43:42.114Z,Gerardo Kunde DVM,2024-03-28T19:30:33.589Z,Kim Nienow,6,887.4155691475607,17472.814585873857,2024-09-29T10:13:38.185Z
Damon Bartell,54622,2025-02-11T05:58:02.482Z,Warren Stokes,2024-12-26T04:55:40.763Z,Suzanne Lockman,10,946.4408655185252,2962.2363565373234,2025-02-07T08:49:40.039Z
Karla Gislason,38597,2024-07-10T21:44:15.188Z,Eleanor Jacobs Jr.,2024-12-15T22:27:50.841Z,Terrance Effertz-Strosin,5,729.0739734657109,9100.980440387502,2024-07-05T10:58:59.527Z
Dr. Ryan Effertz-Hessel,74949,2024-10-19T06:58:03.297Z,Jerald Fay,2024-05-01T20:58:46.333Z,Dolores Murazik II,3,112.87500478792936,10827.86033618031,2024-04-17T20:33:30.720Z
Clarence Berge,62205,2024-12-14T09:41:52.953Z,Gwendolyn Halvorson-Hackett,2025-03-03T06:44:50.440Z,Noah Green,9,1494.4241686956957,470.6146406009793,2025-01-13T08:31:15.989Z
Clyde Koelpin,38233,2024-10-08T01:41:03.293Z,Ms. Anita Zboncak,2024-08-04T06:15:24.732Z,Luis Sawayn,9,1974.2676903260872,5046.154617436696,2024-11-29T14:18:36.976Z
Elias Purdy,12511,2024-11-03T08:06:20.329Z,Willie Wuckert,2024-07-06T19:04:08.026Z,Carla King,6,1578.3218576922081,11321.105095709208,2024-06-18T02:20:41.271Z
Bethany Hirthe,86216,2025-01-04T07:56:33.925Z,Javier Gusikowski,2024-08-14T10:36:26.505Z,Fred Fisher,3,501.86494467779994,3138.3064849185757,2024-05-10T01:48:42.534Z
Dr. Nora Flatley,3354,2024-07-22T13:29:03.259Z,Dr. Maxine Rau,2025-02-28T15:29:34.130Z,Nathan Kuhn III,1,862.7088710316457,15091.225979581941,2024-12-07T12:17:41.619Z
Dr. Jeanne Ferry,9463,2024-10-16T23:04:48.266Z,Anthony Franey,2025-03-19T14:03:09.652Z,Eunice Paucek PhD,10,1693.0825093295425,11384.979606233537,2025-02-28T01:15:11.816Z
Albert Wunsch,87722,2024-04-03T15:38:41.635Z,Miguel Schaefer DVM,2024-06-28T01:24:56.736Z,Mrs. Glenda Gottlieb-Purdy II,10,1647.6004397380166,314.5364410011098,2025-03-18T14:58:26.281Z
Luke Boehm,77360,2024-08-27T12:31:11.297Z,Michael Tromp,2024-10-12T01:22:15.975Z,Jim Strosin Sr.,10,700.2475014538504,12862.49846109422,2024-06-25T18:25:40.217Z
Mrs. Angelina Brekke,41555,2024-04-05T13:30:46.880Z,Ervin Mertz,2025-02-14T05:06:01.503Z,Meghan Runolfsson,8,1527.7583345305175,18515.62652841676,2024-05-27T14:36:36.017Z
Jeff Homenick,45776,2024-11-28T18:32:42.711Z,Mrs. Krista Watsica,2024-06-27T01:27:57.172Z,Frederick Kuhic,5,357.04132864484563,12044.492076418828,2024-07-08T07:31:22.256Z
Jana Blanda,40751,2025-02-02T12:43:39.924Z,Jill Huels,2024-04-13T04:42:07.478Z,Flora Haag,3,1515.1699299109168,15731.637194240466,2024-08-14T12:17:47.221Z
Lula Leffler Sr.,24274,2024-06-28T05:26:32.613Z,Brandy Hyatt,2024-05-05T16:22:28.901Z,Russell Pfeffer,3,1350.0098814372905,18643.962711002678,2024-03-28T04:57:36.589Z
Pedro Hegmann PhD,22200,2024-04-28T04:26:14.688Z,Marta Bahringer,2025-02-10T19:38:56.274Z,Terrence Zieme,5,1366.4131534518674,5003.027071140241,2024-04-19T06:12:46.952Z
Rosemary Ullrich,40614,2024-09-15T06:01:21.576Z,Dr. Ira Ziemann,2024-06-01T13:05:33.652Z,Willard Ebert,4,1086.539589217864,2986.8618207401596,2024-10-10T16:56:41.029Z
Rodolfo Streich,28055,2025-02-12T12:10:02.056Z,Doug Terry-Osinski,2024-11-21T12:12:08.898Z,Ryan Skiles,3,622.1590905683115,9966.916923352983,2024-11-26T19:11:00.980Z
Wilfred Hickle-Ortiz,62554,2024-08-27T19:32:23.676Z,Guadalupe Blanda,2024-10-12T12:42:29.530Z,Jeanette Legros,4,579.4748414424248,7691.01737983292,2024-10-31T10:26:48.818Z
Daryl Jacobs,45661,2024-04-23T23:37:15.713Z,Kristi Gottlieb,2025-02-01T02:56:30.964Z,Della Corkery,5,103.41020387131721,9407.388576073572,2024-11-06T05:32:52.421Z
Christie Davis PhD,91895,2024-07-04T06:38:11.693Z,Jackie Harris,2024-08-06T10:13:20.383Z,Leslie Luettgen,10,1647.6701476611197,19970.93622852117,2024-12-19T08:35:29.157Z
Grant Gutmann IV,82428,2024-05-01T13:22:16.871Z,Claude Heller,2025-01-24T08:22:41.698Z,Mr. Ricky Durgan,10,664.6692889509723,2209.667877550237,2024-05-18T14:37:27.757Z
Doreen Orn,61808,2025-02-22T07:11:01.376Z,Virginia Hansen,2025-02-18T08:26:10.054Z,Delbert Crooks,7,1340.8687748131342,8523.037285380997,2024-04-08T16:41:11.634Z
Kayla Mueller,33670,2024-10-13T16:45:53.431Z,Evelyn Moore,2024-05-21T23:40:59.796Z,Todd Lemke,8,146.5394749888219,13199.824905581772,2025-03-09T21:41:08.646Z
Ashley Rice,35719,2024-08-19T18:35:03.945Z,Ismael Romaguera,2024-09-07T04:35:05.546Z,Desiree King-Champlin,8,1129.6088121365756,9973.050510464236,2024-04-12T20:58:23.997Z
Shelley Thompson V,10382,2024-05-24T10:26:56.664Z,Sabrina Lakin,2024-10-14T17:46:21.315Z,Dr. Gerard Daniel,3,734.3134104739875,4262.680612609256,2024-11-08T17:08:05.811Z
Margie Schultz,22653,2025-03-15T11:52:33.160Z,Mrs. Lorene Oberbrunner,2024-04-03T23:41:20.427Z,Ray Langosh,10,561.4927529590204,231.1081107473001,2024-10-12T19:31:35.525Z
Julia Corwin,10208,2024-05-22T10:10:06.603Z,Loren Cronin,2024-10-25T14:44:23.766Z,Kate Hettinger,4,1629.3589493376203,4133.744736353401,2024-09-25T23:31:35.325Z
Perry King,40624,2024-06-11T13:43:47.540Z,Nathan Bogan,2025-02-05T04:53:56.813Z,Jennie Mraz,2,812.0212016161531,9287.791874550749,2025-01-21T22:40:55.664Z
Jesus Balistreri,8425,2024-07-21T20:25:23.500Z,Sue McGlynn,2024-03-30T11:30:52.421Z,June Zboncak,10,1899.0201337146573,10412.63258496765,2024-07-25T11:21:05.090Z
Preston Hilll,76716,2024-04-12T16:21:51.670Z,Lorenzo Mraz-Skiles,2024-11-05T00:20:56.057Z,Scott Fay,5,211.8022523005493,15985.83970273612,2024-12-12T03:46:30.763Z
Jose Howe,37300,2024-06-23T13:01:06.117Z,Meghan Mosciski,2024-04-23T14:10:35.139Z,Julie Gibson,8,399.854975217022,2014.4408701104112,2024-09-06T00:52:39.022Z
Orville Beer,83736,2024-05-21T03:10:24.113Z,Rhonda Yost-Bayer PhD,2024-03-28T05:53:11.560Z,Dr. Josh Berge,9,1374.8500926885754,2142.489459295757,2024-11-26T23:36:34.602Z
Myra Dickens,91666,2024-11-12T23:46:33.517Z,Andre Franecki,2024-12-26T01:58:59.162Z,Ross Sanford,2,742.8695639478974,3067.8317720419727,2024-12-30T17:05:10.280Z
Dr. Maxine Will,73242,2024-12-02T13:55:00.378Z,Jean Lehner,2025-01-01T04:50:11.515Z,Nelson Grant,2,940.9383077174425,12815.857012558263,2025-02-24T17:20:17.214Z
Drew Kuhn,39602,2025-01-20T01:43:30.436Z,Marion Heaney,2024-07-31T23:43:00.490Z,Joel Rempel,4,1639.2121691489592,8504.316095344257,2025-02-09T23:11:05.879Z
Violet Erdman,30832,2024-11-24T01:55:36.845Z,Dominick Feeney,2024-12-12T16:41:47.839Z,Alexis Gutkowski III,9,1113.81644095527,15475.934378581587,2024-12-14T01:50:07.002Z
Angelina McKenzie,59839,2025-03-04T22:25:41.726Z,Guy Jenkins,2024-05-22T08:25:42.573Z,Toby Nicolas,2,1512.3066420666873,14718.176277494058,2024-08-09T01:03:58.411Z
Amelia Farrell-Mraz PhD,57249,2024-06-10T04:50:47.732Z,Antonia Gottlieb,2024-07-07T22:25:12.602Z,Angel Boehm,1,545.3882740694098,7130.052877089474,2024-10-26T09:59:10.456Z
Ms. Sue Koelpin,4817,2024-12-12T11:12:40.846Z,Gina Nienow,2025-03-06T14:53:46.948Z,Louis Harvey V,10,1671.752560895402,13374.110129405744,2024-09-15T19:17:44.693Z
Benny Johns,14340,2024-07-12T20:01:20.680Z,Ms. Susie Hintz,2024-12-23T06:47:26.150Z,Jeffrey Sipes,2,1444.8882565950043,17696.34692458203,2024-09-10T05:17:32.669Z
Ginger Hegmann,38511,2024-08-07T11:46:44.054Z,Dr. Merle Thompson,2024-05-24T14:33:35.298Z,Jenny Crist DVM,1,1847.5064634345472,9955.238401703537,2024-11-04T04:15:47.346Z
Dr. Ray Fahey,50557,2024-08-27T06:48:05.485Z,Rickey Conroy,2024-10-24T02:39:49.759Z,Lucia Gusikowski DVM,7,1581.4590774476528,11904.378740862012,2024-04-07T08:00:08.839Z
John Glover,53147,2024-07-29T00:04:35.299Z,Jackie O'Connell,2024-05-03T00:15:06.944Z,Latoya Schultz,3,713.4131154627539,1444.7034007054754,2025-03-15T07:42:40.671Z
Casey Jaskolski V,34511,2024-05-12T00:36:09.373Z,Craig Schultz,2024-11-27T20:22:17.097Z,Gustavo Ward,3,367.59935918962583,17803.95850383211,2024-09-04T11:43:34.876Z
Teri Kunde,74925,2024-09-30T16:27:50.455Z,Marguerite Wilkinson,2024-11-22T09:06:15.035Z,Lynn Wilkinson,7,500.65623013069853,6642.564955691341,2024-05-02T17:25:45.338Z
Kelly Ratke,98044,2024-09-14T02:27:10.329Z,Natasha White DDS,2025-02-21T13:46:04.903Z,Oscar Durgan MD,2,1575.34695136128,18698.51154043572,2024-11-27T19:15:25.034Z
Rochelle Donnelly II,46469,2024-05-16T06:58:05.497Z,Johnathan Pouros III,2024-09-14T08:04:16.535Z,Sandy Abshire,1,105.98989690188318,1419.2824201309122,2024-05-29T09:02:23.610Z
Ronald Jones,73551,2024-08-21T21:47:07.626Z,Dr. Javier Klein,2024-10-06T21:36:43.974Z,Marta Schneider,10,1951.0017576161772,5256.268261012156,2025-01-08T09:37:43.921Z
Patricia Schamberger,2494,2024-08-20T22:13:21.766Z,Julia Collier,2024-06-06T04:39:40.047Z,Jodi Rodriguez,3,138.5663273744285,565.7168707577512,2024-06-03T23:15:21.711Z
Francis Ledner,80454,2024-10-22T13:58:46.129Z,Jordan Goyette,2025-02-24T00:00:37.307Z,Toni Ondricka,10,737.3139902600087,14529.535918380134,2025-02-05T12:45:03.666Z
Colleen Blanda,27556,2024-09-22T10:28:52.845Z,Whitney Rolfson,2024-11-30T15:55:50.095Z,Clinton O'Keefe,10,954.4852134189568,10559.184087696485,2024-08-10T19:09:59.521Z
Mr. Nicholas Kris DDS,86139,2024-08-14T01:28:19.863Z,Kendra Schroeder,2024-05-23T05:46:32.887Z,Dr. Curtis Johns-Farrell,1,774.9471011688001,11347.142542945221,2024-08-26T20:38:19.196Z
Bobbie Swift,83830,2024-04-16T13:05:47.074Z,Casey Willms,2024-10-01T11:15:37.620Z,Edna Dickens,3,1511.349966598209,16160.946306132246,2024-12-12T01:28:05.903Z
Miss Shelley Bashirian,57885,2024-08-23T03:17:05.254Z,Zachary Bartoletti,2024-08-27T00:29:07.592Z,Randy Wolff,7,1461.988356767688,2297.752689383924,2025-03-12T02:18:21.484Z
Delbert Huel,44879,2024-06-28T08:00:35.258Z,Mrs. Lora Wilderman,2024-08-20T12:52:56.028Z,Ana Kirlin DVM,10,1170.4846424632706,13454.893845226616,2024-06-14T06:26:10.512Z
Miriam Greenholt,96962,2025-03-06T02:07:12.545Z,Mandy Bayer,2025-03-08T19:53:45.954Z,Elisa Stracke,8,1582.8612103126943,16908.46182272071,2024-05-27T12:43:50.545Z
Robin Schuppe,64121,2024-10-30T13:16:13.967Z,Josefina Boyle,2024-09-07T06:56:36.999Z,Byron Greenfelder,7,118.55450225993991,15699.54930023523,2025-03-16T11:36:40.165Z
Dana Watsica,88304,2024-04-29T22:26:38.578Z,Joe Towne,2024-05-02T16:38:50.354Z,Erick Weissnat,6,666.0490250214934,4812.786895642057,2024-10-19T09:28:16.526Z
May Cormier,74664,2024-05-22T01:54:31.830Z,Jordan Gleichner,2024-05-23T02:48:54.608Z,Alison Rau,7,305.44917832594365,3165.4970044852234,2025-01-17T07:47:40.574Z
Phil Little,63218,2024-12-12T14:38:42.876Z,Mrs. Jaime Buckridge,2025-02-08T00:05:29.990Z,Lewis Barrows IV,2,212.3903499916196,13525.930190877989,2024-03-26T04:30:54.845Z
Mrs. Roberta Smitham,19185,2024-10-05T12:29:31.358Z,Jack Boyer,2024-12-08T02:21:43.696Z,Mr. Randolph Gusikowski,9,155.10184081504121,8618.065381795168,2024-08-28T04:13:12.816Z
Kerry Lind,91797,2024-09-19T18:49:29.944Z,Toni Yundt,2024-10-13T18:03:32.623Z,Emilio Schulist,4,1172.4146404885687,15673.215355188586,2024-06-30T23:49:02.251Z
Dominic Harris-Stracke,84991,2024-04-09T13:17:41.273Z,Philip Pfannerstill,2024-04-08T10:03:40.135Z,Willis Quitzon,3,1879.5417686458677,13523.11839928152,2024-04-03T22:52:06.714Z
Ronald Hettinger,26516,2024-09-16T12:53:18.111Z,Dr. Jeanette Lubowitz,2024-11-25T22:48:58.596Z,Lula Kirlin,2,1042.4533815705217,5094.956098415423,2024-08-13T21:41:30.439Z
Colin Bogan,50667,2024-05-25T22:31:09.551Z,Ray Tremblay,2024-08-18T20:11:17.261Z,Cody Schuster,6,1763.362567697186,5430.710294423625,2024-04-23T01:34:00.182Z
Michele Reynolds,34365,2024-08-10T04:08:43.801Z,Bryant Ledner PhD,2024-05-07T17:35:42.866Z,Spencer Pfeffer,5,1611.9525056914426,19951.514511776622,2025-02-18T14:01:51.756Z
Jesus Davis,80480,2024-08-16T23:25:30.670Z,Stephanie Beier,2024-12-17T13:04:50.032Z,Martin Reichert,4,1705.9317337698303,12731.54879467329,2025-03-15T09:20:25.480Z
Natalie Heidenreich,95302,2024-11-04T02:26:32.648Z,Dean Kilback,2024-07-19T14:15:17.424Z,Rochelle Gottlieb,9,246.78503015311435,3322.862910910044,2024-07-07T23:17:24.310Z
Mrs. Hannah Beier,59145,2024-04-29T02:02:30.619Z,Cedric Frami,2024-09-15T11:22:02.172Z,Audrey Torphy,1,1122.9574041091837,1922.1167276380584,2025-01-03T09:28:48.990Z
Kelly Roberts,45154,2024-10-31T00:47:07.308Z,Russell Kunde,2024-10-22T13:58:58.128Z,Greg Wyman,6,689.0490937512368,3237.9085728665814,2024-11-21T00:48:18.910Z
Jerry Crist,73327,2024-08-03T02:24:52.566Z,Dianna Rowe,2025-02-12T10:45:50.070Z,Dolores Barton,8,1891.330286709126,4896.208653261419,2024-07-07T19:46:33.483Z
Lee Satterfield,17336,2024-11-30T08:47:27.797Z,Calvin Deckow,2024-08-27T15:00:29.927Z,Ramiro VonRueden,5,954.6888340148143,16112.455606251024,2024-08-23T09:37:00.111Z
Jason Macejkovic,33709,2025-01-01T06:58:01.372Z,Sue Rohan PhD,2024-07-09T19:03:59.047Z,Angel Jenkins,9,938.0393325584009,19885.292878653854,2024-08-22T02:56:10.627Z
Margaret Zieme DVM,9551,2024-08-06T14:16:12.771Z,Raquel Green,2025-01-31T13:24:33.432Z,Moses Wilderman II,4,1227.7817830094136,182.43294511921704,2024-08-16T16:31:48.757Z
Terrence Fadel,16048,2025-02-04T19:50:21.544Z,Sammy Gerlach MD,2024-10-27T22:35:56.054Z,Marta Zulauf,7,1434.9276197957806,3857.5790940085426,2025-02-01T19:42:09.470Z
Megan Walsh,84911,2024-08-13T01:40:21.057Z,Blanche Bartoletti,2025-01-09T13:59:07.661Z,Randy Bednar,8,249.50614034896716,14406.10360854771,2024-09-26T23:44:11.375Z
Janis Braun,95395,2024-09-19T18:42:35.730Z,Ian Osinski,2025-01-11T06:52:34.185Z,Bethany Barrows,8,544.8746755719185,265.66735710948706,2024-04-21T02:58:45.816Z
Barry Boyer,50435,2024-04-09T22:41:27.506Z,Stacey DuBuque-Klocko,2024-04-10T19:53:28.876Z,Mrs. Tracey Douglas,5,457.0900203892961,13287.40749846911,2024-06-05T17:24:33.589Z
Candace Huels,49583,2024-10-05T09:08:19.110Z,Olive Altenwerth,2024-07-02T18:35:36.035Z,Myron Beer-Bernhard,2,803.7157946266234,9889.989880786743,2025-01-18T20:41:45.268Z
